imageId,distance(km),imageFraction
C2021749,12893228,1.46618
C2021752,12891966,1.46633
C2021755,12890704,1.46647
C2021758,12889442,1.46662
C2021801,12888180,1.46676
C2021804,12886919,1.4669
C2021807,12885657,1.46705
C2021810,12884395,1.46719
C2021813,12883133,1.46733
C2021816,12881871,1.46748
C2021925,12852843,1.47079
C2021928,12851581,1.47094
C2021931,12850318,1.47108
C2021934,12849056,1.47123
C2021937,12847794,1.47137
C2021940,12846531,1.47151
C2021943,12845269,1.47166
C2021946,12844007,1.4718
C2021949,12842745,1.47195
C2021952,12841482,1.47209
C2021955,12840220,1.47224
C2021958,12838957,1.47238
C2022001,12837695,1.47253
C2022003,12836853,0.19703
C2022005,12836012,1.47272
C2022007,12835170,0.19705
C2022009,12834329,1.47291
C2022012,12833066,1.47306
C2022015,12831804,1.4732
C2022018,12830541,1.47335
C2022021,12829279,1.47349
C2022024,12828016,1.47364
C2022027,12826754,1.47378
C2022030,12825491,1.47393
C2022033,12824229,1.47407
C2022036,12822966,1.47422
C2022039,12821704,1.47436
C2022042,12820441,1.47451
C2022045,12819178,1.47465
C2022154,12790135,1.478
C2022157,12788872,1.47815
C2022200,12787609,1.47829
C2022203,12786346,1.47844
C2022206,12785083,1.47859
C2022209,12783820,1.47873
C2022212,12782557,1.47888
C2022215,12781294,1.47903
C2022218,12780031,1.47917
C2022221,12778768,1.47932
C2022224,12777505,1.47946
C2022227,12776242,1.47961
C2022230,12774979,1.47976
C2022232,12774137,0.19799
C2022234,12773295,1.47995
C2022236,12772453,0.19802
C2022238,12771611,1.48015
C2022241,12770348,1.48029
C2022244,12769085,1.48044
C2022247,12767821,1.48059
C2022250,12766558,1.48073
C2022253,12765295,1.48088
C2022256,12764032,1.48103
C2022259,12762769,1.48117
C2022302,12761506,1.48132
C2022305,12760242,1.48147
C2022308,12758979,1.48161
C2022311,12757716,1.48176
C2022314,12756453,1.48191
C2022436,12721918,1.48593
C2022438,12721076,1.48603
C2022440,12720233,1.48612
C2022442,12719391,1.48622
C2022444,12718548,1.48632
C2022446,12717706,1.48642
C2022448,12716863,1.48652
C2022450,12716021,1.48662
C2022452,12715178,1.48672
C2022454,12714336,1.48681
C2022456,12713493,1.48691
C2022458,12712651,1.48701
C2022500,12711808,1.48711
C2022501,12711387,0.19897
C2022502,12710966,1.48721
C2022503,12710545,0.19899
C2022504,12710123,1.48731
C2022506,12709281,1.48741
C2022508,12708438,1.4875
C2022510,12707596,1.4876
C2022512,12706753,1.4877
C2022514,12705911,1.4878
C2022516,12705068,1.4879
C2022518,12704226,1.488
C2022520,12703383,1.4881
C2022522,12702540,1.48819
C2022524,12701698,1.48829
C2022526,12700855,1.48839
C2022528,12700013,1.48849
C2022705,12659140,1.4933
C2022707,12658297,1.4934
C2022709,12657454,1.4935
C2022711,12656611,1.4936
C2022713,12655768,1.49369
C2022715,12654925,1.49379
C2022717,12654082,1.49389
C2022719,12653239,1.49399
C2022721,12652396,1.49409
C2022723,12651553,1.49419
C2022725,12650710,1.49429
C2022727,12649867,1.49439
C2022729,12649024,1.49449
C2022730,12648603,0.19996
C2022731,12648181,1.49459
C2022732,12647760,0.19997
C2022733,12647339,1.49469
C2022735,12646496,1.49479
C2022737,12645653,1.49489
C2022739,12644810,1.49499
C2022741,12643967,1.49509
C2022743,12643124,1.49519
C2022745,12642280,1.49529
C2022747,12641437,1.49539
C2022749,12640594,1.49549
C2022751,12639751,1.49559
C2022753,12638908,1.49569
C2022755,12638065,1.49579
C2022757,12637222,1.49589
C2022934,12596326,1.50074
C2022936,12595483,1.50084
C2022938,12594640,1.50094
C2022940,12593796,1.50105
C2022942,12592953,1.50115
C2022944,12592109,1.50125
C2022946,12591266,1.50135
C2022948,12590423,1.50145
C2022950,12589579,1.50155
C2022952,12588736,1.50165
C2022954,12587892,1.50175
C2022956,12587049,1.50185
C2022958,12586206,1.50195
C2022959,12585784,0.20096
C2023000,12585362,1.50205
C2023001,12584940,0.20097
C2023002,12584519,1.50215
C2023004,12583675,1.50225
C2023006,12582832,1.50235
C2023008,12581988,1.50245
C2023010,12581145,1.50255
C2023012,12580301,1.50266
C2023014,12579458,1.50276
C2023016,12578614,1.50286
C2023018,12577771,1.50296
C2023020,12576927,1.50306
C2023022,12576084,1.50316
C2023024,12575240,1.50326
C2023026,12574397,1.50336
C2023203,12533478,1.50827
C2023205,12532634,1.50837
C2023207,12531790,1.50847
C2023209,12530946,1.50857
C2023211,12530102,1.50868
C2023213,12529258,1.50878
C2023215,12528414,1.50888
C2023217,12527570,1.50898
C2023219,12526727,1.50908
C2023221,12525883,1.50918
C2023223,12525039,1.50929
C2023225,12524195,1.50939
C2023227,12523351,1.50949
C2023228,12522929,0.20197
C2023229,12522507,1.50959
C2023230,12522085,0.20198
C2023231,12521663,1.50969
C2023233,12520819,1.50979
C2023235,12519975,1.5099
C2023237,12519131,1.51
C2023239,12518287,1.5101
C2023241,12517443,1.5102
C2023243,12516599,1.5103
C2023245,12515755,1.51041
C2023247,12514911,1.51051
C2023249,12514067,1.51061
C2023251,12513223,1.51071
C2023253,12512379,1.51081
C2023255,12511535,1.51091
C2023448,12463838,1.5167
C2023450,12462993,1.5168
C2023452,12462149,1.5169
C2023454,12461304,1.51701
C2023456,12460460,1.51711
C2023458,12459615,1.51721
C2023500,12458771,1.51731
C2023502,12457927,1.51742
C2023504,12457082,1.51752
C2023506,12456238,1.51762
C2023508,12455393,1.51772
C2023510,12454549,1.51783
C2023512,12453704,1.51793
C2023513,12453282,0.2031
C2023514,12452860,1.51803
C2023515,12452438,0.20311
C2023516,12452015,1.51814
C2023518,12451171,1.51824
C2023520,12450326,1.51834
C2023522,12449482,1.51845
C2023524,12448637,1.51855
C2023526,12447793,1.51865
C2023528,12446948,1.51875
C2023530,12446104,1.51886
C2023532,12445259,1.51896
C2023534,12444415,1.51906
C2023536,12443570,1.51917
C2023538,12442726,1.51927
C2023540,12441881,1.51937
C2023712,12403024,1.52413
C2023714,12402179,1.52424
C2023716,12401334,1.52434
C2023718,12400489,1.52444
C2023720,12399644,1.52455
C2023722,12398799,1.52465
C2023724,12397954,1.52476
C2023726,12397109,1.52486
C2023728,12396265,1.52496
C2023730,12395420,1.52507
C2023732,12394575,1.52517
C2023734,12393730,1.52528
C2023736,12392885,1.52538
C2023737,12392462,0.20409
C2023738,12392040,1.52548
C2023739,12391617,0.20411
C2023740,12391195,1.52559
C2023742,12390350,1.52569
C2023744,12389505,1.5258
C2023746,12388660,1.5259
C2023748,12387815,1.526
C2023750,12386970,1.52611
C2023752,12386125,1.52621
C2023754,12385280,1.52632
C2023756,12384435,1.52642
C2023758,12383590,1.52653
C2023800,12382745,1.52663
C2023802,12381900,1.52673
C2023804,12381055,1.52684
C2023911,13673441,0.04763
C2023913,13673120,0.04763
C2023915,13672798,0.04763
C2023917,13672475,0.04763
C2023919,13672153,0.04763
C2023921,13671830,0.04764
C2023931,12344288,1.53139
C2023933,12343443,1.53149
C2023935,12342598,1.5316
C2023937,12341752,1.5317
C2023939,12340907,1.53181
C2023941,12340062,1.53191
C2023943,12339216,1.53201
C2023945,12338371,1.53212
C2023947,12337525,1.53222
C2023949,12336680,1.53233
C2023951,12335835,1.53243
C2023953,12334989,1.53254
C2023955,12334144,1.53264
C2023956,12333721,0.20506
C2023957,12333298,1.53275
C2023958,12332876,0.20508
C2023959,12332453,1.53286
C2024001,12331607,1.53296
C2024003,12330762,1.53307
C2024005,12329916,1.53317
C2024007,12329071,1.53328
C2024009,12328226,1.53338
C2024011,12327380,1.53349
C2024013,12326535,1.53359
C2024015,12325689,1.5337
C2024017,12324844,1.5338
C2024019,12323998,1.53391
C2024021,12323153,1.53401
C2024023,12322307,1.53412
C2024200,12281291,1.53924
C2024202,12280445,1.53935
C2024204,12279599,1.53945
C2024206,12278753,1.53956
C2024208,12277907,1.53967
C2024210,12277061,1.53977
C2024212,12276216,1.53988
C2024214,12275370,1.53998
C2024216,12274524,1.54009
C2024218,12273678,1.5402
C2024220,12272832,1.5403
C2024222,12271986,1.54041
C2024224,12271140,1.54051
C2024225,12270717,0.20612
C2024226,12270294,1.54062
C2024227,12269871,0.20613
C2024228,12269448,1.54073
C2024230,12268602,1.54083
C2024232,12267756,1.54094
C2024234,12266910,1.54105
C2024236,12266064,1.54115
C2024238,12265218,1.54126
C2024240,12264372,1.54136
C2024242,12263526,1.54147
C2024244,12262680,1.54158
C2024246,12261834,1.54168
C2024248,12260988,1.54179
C2024250,12260142,1.5419
C2024252,12259296,1.542
C2024413,12225026,1.54633
C2024416,12223757,1.54649
C2024419,12222487,1.54665
C2024422,12221217,1.54681
C2024425,12219948,1.54697
C2024428,12218678,1.54713
C2024431,12217409,1.54729
C2024434,12216139,1.54745
C2024437,12214870,1.54761
C2024440,12213600,1.54777
C2024443,12212330,1.54793
C2024446,12211061,1.54809
C2024449,12209791,1.54825
C2024451,12208945,0.20716
C2024453,12208098,1.54847
C2024455,12207252,0.20719
C2024457,12206405,1.54868
C2024500,12205136,1.54885
C2024503,12203866,1.54901
C2024506,12202596,1.54917
C2024509,12201326,1.54933
C2024512,12200057,1.54949
C2024515,12198787,1.54965
C2024518,12197517,1.54981
C2024521,12196247,1.54997
C2024524,12194977,1.55014
C2024527,12193708,1.5503
C2024530,12192438,1.55046
C2024533,12191168,1.55062
C2024630,12750510,0.05576
C2024642,12161956,1.55434
C2024645,12160686,1.55451
C2024648,12159416,1.55467
C2024651,12158145,1.55483
C2024654,12156875,1.55499
C2024657,12155605,1.55516
C2024700,12154334,1.55532
C2024703,12153064,1.55548
C2024706,12151794,1.55564
C2024709,12150523,1.55581
C2024712,12149253,1.55597
C2024715,12147983,1.55613
C2024718,12146712,1.5563
C2024720,12145865,0.20824
C2024722,12145018,1.55651
C2024724,12144171,0.20827
C2024726,12143324,1.55673
C2024729,12142054,1.55689
C2024732,12140783,1.55706
C2024735,12139513,1.55722
C2024738,12138242,1.55738
C2024741,12136972,1.55754
C2024744,12135701,1.55771
C2024747,12134431,1.55787
C2024750,12133160,1.55803
C2024753,12131889,1.5582
C2024756,12130619,1.55836
C2024759,12129348,1.55852
C2024802,12128078,1.55869
C2024911,12098848,1.56245
C2024914,12097577,1.56262
C2024917,12096306,1.56278
C2024920,12095035,1.56294
C2024923,12093764,1.56311
C2024926,12092493,1.56327
C2024929,12091222,1.56344
C2024932,12089951,1.5636
C2024935,12088680,1.56377
C2024938,12087408,1.56393
C2024941,12086137,1.5641
C2024944,12084866,1.56426
C2024947,12083595,1.56442
C2024949,12082747,0.20932
C2024951,12081900,1.56464
C2024953,12081053,0.20935
C2024955,12080205,1.56486
C2024958,12078934,1.56503
C2025001,12077663,1.56519
C2025004,12076391,1.56536
C2025007,12075120,1.56552
C2025010,12073849,1.56569
C2025013,12072577,1.56585
C2025016,12071306,1.56602
C2025019,12070035,1.56618
C2025022,12068763,1.56635
C2025025,12067492,1.56651
C2025028,12066220,1.56668
C2025031,12064949,1.56684
C2025052,12744590,0.05579
C2025140,12035702,1.57065
C2025143,12034430,1.57082
C2025146,12033159,1.57098
C2025149,12031887,1.57115
C2025152,12030615,1.57131
C2025155,12029343,1.57148
C2025158,12028071,1.57165
C2025201,12026799,1.57181
C2025204,12025527,1.57198
C2025207,12024255,1.57214
C2025210,12022984,1.57231
C2025213,12021712,1.57248
C2025216,12020440,1.57264
C2025218,12019592,0.21042
C2025220,12018744,1.57287
C2025222,12017896,0.21045
C2025224,12017048,1.57309
C2025227,12015776,1.57325
C2025230,12014504,1.57342
C2025233,12013232,1.57359
C2025236,12011960,1.57375
C2025239,12010687,1.57392
C2025242,12009415,1.57409
C2025245,12008143,1.57425
C2025248,12006871,1.57442
C2025251,12005599,1.57459
C2025254,12004327,1.57475
C2025257,12003055,1.57492
C2025300,12001783,1.57509
C2025423,11966579,1.57972
C2025425,11965731,1.57983
C2025427,11964883,1.57995
C2025429,11964034,1.58006
C2025431,11963186,1.58017
C2025433,11962337,1.58028
C2025435,11961489,1.58039
C2025437,11960640,1.58051
C2025439,11959792,1.58062
C2025441,11958943,1.58073
C2025443,11958095,1.58084
C2025445,11957246,1.58096
C2025447,11956398,1.58107
C2025448,11955974,0.21154
C2025449,11955549,1.58118
C2025450,11955125,0.21156
C2025451,11954701,1.58129
C2025453,11953852,1.5814
C2025455,11953004,1.58152
C2025457,11952155,1.58163
C2025459,11951307,1.58174
C2025501,11950458,1.58185
C2025503,11949610,1.58197
C2025505,11948761,1.58208
C2025507,11947913,1.58219
C2025509,11947064,1.5823
C2025511,11946216,1.58242
C2025513,11945367,1.58253
C2025515,11944518,1.58264
C2025531,12045057,0.04085
C2025652,11903354,1.58811
C2025654,11902505,1.58823
C2025656,11901656,1.58834
C2025658,11900807,1.58845
C2025700,11899958,1.58857
C2025702,11899109,1.58868
C2025704,11898260,1.58879
C2025706,11897411,1.58891
C2025708,11896562,1.58902
C2025710,11895713,1.58913
C2025712,11894864,1.58925
C2025714,11894015,1.58936
C2025716,11893166,1.58947
C2025717,11892742,0.21267
C2025718,11892317,1.58959
C2025719,11891893,0.21268
C2025720,11891468,1.5897
C2025722,11890619,1.58981
C2025724,11889770,1.58993
C2025726,11888921,1.59004
C2025728,11888072,1.59015
C2025730,11887223,1.59027
C2025732,11886374,1.59038
C2025734,11885525,1.5905
C2025736,11884676,1.59061
C2025738,11883827,1.59072
C2025740,11882978,1.59084
C2025742,11882129,1.59095
C2025744,11881280,1.59106
C2025903,13439947,0.04846
C2025905,13439482,0.04846
C2025907,13439017,0.04846
C2025909,13438552,0.04846
C2025911,13438087,0.04846
C2025913,13437621,0.04847
C2025921,11840091,1.5966
C2025923,11839242,1.59671
C2025925,11838392,1.59683
C2025927,11837543,1.59694
C2025929,11836693,1.59706
C2025931,11835844,1.59717
C2025933,11834994,1.59729
C2025935,11834145,1.5974
C2025937,11833295,1.59752
C2025939,11832446,1.59763
C2025941,11831596,1.59775
C2025943,11830747,1.59786
C2025945,11829897,1.59797
C2025946,11829473,0.21381
C2025947,11829048,1.59809
C2025948,11828623,0.21382
C2025949,11828198,1.5982
C2025951,11827349,1.59832
C2025953,11826499,1.59843
C2025955,11825650,1.59855
C2025957,11824800,1.59866
C2025959,11823951,1.59878
C2026001,11823101,1.59889
C2026003,11822252,1.59901
C2026005,11821402,1.59912
C2026007,11820552,1.59924
C2026009,11819703,1.59935
C2026011,11818853,1.59947
C2026013,11818004,1.59958
C2026150,11776790,1.60518
C2026152,11775940,1.6053
C2026154,11775090,1.60541
C2026156,11774240,1.60553
C2026158,11773391,1.60564
C2026200,11772541,1.60576
C2026202,11771691,1.60588
C2026204,11770841,1.60599
C2026206,11769991,1.60611
C2026208,11769141,1.60622
C2026210,11768291,1.60634
C2026212,11767441,1.60646
C2026214,11766591,1.60657
C2026215,11766166,0.21496
C2026216,11765741,1.60669
C2026217,11765316,0.21497
C2026218,11764891,1.6068
C2026220,11764041,1.60692
C2026222,11763191,1.60704
C2026224,11762341,1.60715
C2026226,11761490,1.60727
C2026228,11760640,1.60738
C2026230,11759790,1.6075
C2026232,11758940,1.60762
C2026234,11758090,1.60773
C2026236,11757240,1.60785
C2026238,11756390,1.60797
C2026240,11755540,1.60808
C2026242,11754690,1.6082
C2026421,11712601,1.61398
C2026423,11711751,1.61409
C2026425,11710900,1.61421
C2026427,11710050,1.61433
C2026429,11709200,1.61445
C2026431,11708349,1.61456
C2026433,11707499,1.61468
C2026435,11706648,1.6148
C2026437,11705798,1.61492
C2026439,11704947,1.61503
C2026441,11704097,1.61515
C2026443,11703246,1.61527
C2026444,11702821,0.21612
C2026445,11702396,1.61539
C2026446,11701970,0.21614
C2026447,11701545,1.6155
C2026449,11700695,1.61562
C2026451,11699844,1.61574
C2026453,11698993,1.61586
C2026455,11698143,1.61597
C2026457,11697292,1.61609
C2026459,11696442,1.61621
C2026501,11695591,1.61633
C2026503,11694741,1.61644
C2026505,11693890,1.61656
C2026507,11693039,1.61668
C2026509,11692189,1.6168
C2026511,11691338,1.61691
C2026547,11676026,1.61903
C2026648,11650075,1.62264
C2026650,11649224,1.62276
C2026652,11648373,1.62288
C2026654,11647522,1.623
C2026656,11646672,1.62311
C2026658,11645821,1.62323
C2026700,11644970,1.62335
C2026702,11644119,1.62347
C2026704,11643268,1.62359
C2026706,11642417,1.62371
C2026708,11641566,1.62383
C2026710,11640715,1.62394
C2026712,11639863,1.62406
C2026713,11639438,0.2173
C2026714,11639012,1.62418
C2026715,11638587,0.21731
C2026716,11638161,1.6243
C2026718,11637310,1.62442
C2026720,11636459,1.62454
C2026722,11635608,1.62466
C2026724,11634757,1.62478
C2026726,11633906,1.6249
C2026728,11633055,1.62501
C2026730,11632204,1.62513
C2026732,11631353,1.62525
C2026734,11630502,1.62537
C2026736,11629651,1.62549
C2026738,11628800,1.62561
C2026917,11586661,1.63152
C2026919,11585809,1.63164
C2026921,11584958,1.63176
C2026923,11584106,1.63188
C2026925,11583255,1.632
C2026927,11582403,1.63212
C2026929,11581552,1.63224
C2026931,11580700,1.63236
C2026933,11579849,1.63248
C2026935,11578997,1.6326
C2026937,11578146,1.63272
C2026939,11577294,1.63284
C2026941,11576442,1.63296
C2026942,11576017,0.21849
C2026943,11575591,1.63308
C2026944,11575165,0.2185
C2026945,11574739,1.6332
C2026947,11573888,1.63332
C2026949,11573036,1.63344
C2026951,11572185,1.63356
C2026953,11571333,1.63368
C2026955,11570481,1.6338
C2026957,11569630,1.63392
C2026959,11568778,1.63404
C2027001,11567927,1.63416
C2027003,11567075,1.63428
C2027005,11566223,1.6344
C2027007,11565372,1.63452
C2027009,11564520,1.63464
C2027348,12508086,0.05684
C2027400,11466108,1.64867
C2027403,11464829,1.64886
C2027406,11463550,1.64904
C2027409,11462271,1.64923
C2027412,11460993,1.64941
C2027415,11459714,1.64959
C2027418,11458435,1.64978
C2027421,11457156,1.64996
C2027424,11455877,1.65015
C2027427,11454599,1.65033
C2027430,11453320,1.65052
C2027433,11452041,1.6507
C2027436,11450762,1.65088
C2027438,11449909,0.22089
C2027440,11449057,1.65113
C2027442,11448204,0.22093
C2027444,11447352,1.65138
C2027447,11446073,1.65156
C2027450,11444794,1.65175
C2027453,11443515,1.65193
C2027456,11442236,1.65211
C2027459,11440957,1.6523
C2027502,11439678,1.65248
C2027505,11438399,1.65267
C2027508,11437120,1.65285
C2027511,11435840,1.65304
C2027514,11434561,1.65322
C2027517,11433282,1.65341
C2027520,11432003,1.65359
C2027629,11402578,1.65786
C2027632,11401299,1.65805
C2027635,11400019,1.65823
C2027638,11398740,1.65842
C2027641,11397460,1.65861
C2027644,11396181,1.65879
C2027647,11394901,1.65898
C2027650,11393621,1.65916
C2027653,11392342,1.65935
C2027656,11391062,1.65954
C2027659,11389782,1.65972
C2027702,11388503,1.65991
C2027705,11387223,1.6601
C2027707,11386370,0.22213
C2027709,11385517,1.66034
C2027711,11384664,0.22216
C2027713,11383810,1.66059
C2027716,11382531,1.66078
C2027719,11381251,1.66097
C2027722,11379971,1.66115
C2027725,11378691,1.66134
C2027728,11377411,1.66153
C2027731,11376131,1.66171
C2027734,11374852,1.6619
C2027737,11373572,1.66209
C2027740,11372292,1.66228
C2027743,11371012,1.66246
C2027746,11369732,1.66265
C2027749,11368452,1.66284
C2027858,11339008,1.66716
C2027901,11337728,1.66734
C2027904,11336447,1.66753
C2027907,11335167,1.66772
C2027910,11333887,1.66791
C2027913,11332606,1.6681
C2027916,11331326,1.66829
C2027919,11330045,1.66847
C2027922,11328765,1.66866
C2027925,11327484,1.66885
C2027928,11326204,1.66904
C2027931,11324923,1.66923
C2027934,11323643,1.66942
C2027936,11322789,0.22337
C2027938,11321935,1.66967
C2027940,11321082,0.22341
C2027942,11320228,1.66992
C2027945,11318947,1.67011
C2027948,11317667,1.6703
C2027951,11316386,1.67049
C2027954,11315105,1.67068
C2027957,11313825,1.67087
C2028000,11312544,1.67106
C2028003,11311263,1.67124
C2028006,11309982,1.67143
C2028009,11308702,1.67162
C2028012,11307421,1.67181
C2028015,11306140,1.672
C2028018,11304859,1.67219
C2028051,11259347,0.04371
C2028127,11275396,1.67656
C2028130,11274115,1.67675
C2028133,11272833,1.67694
C2028136,11271552,1.67713
C2028139,11270271,1.67732
C2028142,11268990,1.67751
C2028145,11267708,1.6777
C2028148,11266427,1.6779
C2028151,11265146,1.67809
C2028154,11263864,1.67828
C2028157,11262583,1.67847
C2028200,11261301,1.67866
C2028203,11260020,1.67885
C2028205,11259166,0.22464
C2028207,11258311,1.67911
C2028209,11257457,0.22467
C2028211,11256603,1.67936
