compositeId,imageId,volume,filter

# Uranus
C0951125,C0951131,8202,Violet
C0951125,C0951137,8202,Green
C0951125,C0951144,8202,Orange
C0951125,C0951151,8202,Uv
C0951555,C0951555,8202,Clear
C0951555,C0951601,8202,Violet
C0951555,C0951608,8202,Orange
C0951555,C0951615,8202,Uv
C0951622,C0951622,8202,Ch4_Js
C0952023,C0952023,8202,Clear
C0952023,C0952029,8202,Violet
C0952023,C0952036,8202,Orange
C0952023,C0952043,8202,Uv
C0952050,C0952050,8202,Ch4_Js
C0952451,C0952451,8202,Clear
C0952451,C0952457,8202,Violet
C0952451,C0952504,8202,Orange
C0952451,C0952511,8202,Uv
C0952518,C0952518,8202,Ch4_Js
C0953815,C0953815,8202,Clear
C0953815,C0953821,8202,Violet
C0953815,C0953827,8202,Green
C0953815,C0953834,8202,Orange
C0953815,C0953841,8202,Uv
C0954241,C0954241,8202,Clear
C0954241,C0954247,8202,Violet
C0954241,C0954253,8202,Green
C0954241,C0954300,8202,Orange
C0954241,C0954307,8202,Uv
C0954711,C0954711,8202,Clear
C0954711,C0954717,8202,Violet
C0954711,C0954724,8202,Orange
C0954711,C0954731,8202,Uv
C0954738,C0954738,8202,Ch4_Js
C0955139,C0955139,8202,Clear
C0955139,C0955145,8202,Violet
C0955139,C0955152,8202,Orange
C0955139,C0955159,8202,Uv
C0955206,C0955206,8202,Ch4_Js
C0956449,C0956449,8202,Clear
C0956503,C0956503,8202,Clear
C0956503,C0956509,8202,Violet
C0956503,C0956516,8202,Orange
C0956503,C0956523,8202,Uv
C0956530,C0956530,8202,Ch4_Js
C0956931,C0956931,8202,Clear
C0956931,C0956937,8202,Violet
C0956931,C0956944,8202,Orange
C0956931,C0956951,8202,Uv
C0956958,C0956958,8202,Ch4_Js
C0957359,C0957359,8202,Clear
C0957359,C0957405,8202,Violet
C0957359,C0957412,8202,Orange
C0957359,C0957419,8202,Uv
C0957426,C0957426,8202,Ch4_Js
C0958709,C0958709,8202,Clear
C0958750,C0958750,8202,Clear
C0958800,C0958800,8202,Ch4_Js
C0958811,C0958811,8202,Clear
C0958822,C0958822,8202,Clear
C0958833,C0958833,8202,Clear
C0958844,C0958844,8202,Clear
C0958855,C0958855,8202,Clear
C0958906,C0958906,8202,Clear
C0958917,C0958917,8202,Clear
C0958928,C0958928,8202,Clear
C0958939,C0958939,8202,Clear
C0958950,C0958950,8202,Clear
C0959001,C0959001,8202,Clear
C0959012,C0959012,8202,Clear
C0959023,C0959023,8202,Clear
C0959034,C0959034,8202,Clear
C0959045,C0959045,8202,Clear
C0959056,C0959056,8202,Clear
C0959107,C0959107,8202,Clear
C0959118,C0959118,8202,Clear
C0959129,C0959129,8202,Clear
C0959211,C0959211,8202,Clear
C0959215,C0959215,8202,Clear
C0959219,C0959219,8202,Clear
C0959223,C0959223,8202,Clear
C0959227,C0959227,8202,Clear
C0959231,C0959231,8202,Clear
C0959235,C0959235,8202,Clear
C0959239,C0959239,8202,Clear
C0959243,C0959243,8202,Clear
C0959247,C0959247,8202,Clear
C0959251,C0959251,8202,Clear
C0959255,C0959255,8202,Clear
C0959259,C0959259,8202,Clear
C0959303,C0959303,8202,Clear
C0959307,C0959307,8202,Clear
C0959311,C0959311,8202,Clear
C0959315,C0959315,8202,Clear
C0959319,C0959319,8202,Clear
C0959323,C0959323,8202,Clear
C0959327,C0959327,8202,Clear
C0959331,C0959331,8202,Clear
C0959335,C0959335,8202,Clear
C0959339,C0959339,8202,Clear
C0959343,C0959343,8202,Clear
C0959347,C0959347,8202,Clear
C0959351,C0959351,8202,Clear
C0959355,C0959355,8202,Clear
C0959359,C0959359,8202,Clear
C0959403,C0959403,8202,Clear
C0959407,C0959407,8202,Clear
C0959411,C0959411,8202,Clear
C0959415,C0959415,8202,Clear
C0959419,C0959419,8202,Clear
C0959423,C0959423,8202,Clear
C0959427,C0959427,8202,Clear
C0959431,C0959431,8202,Clear
C0959435,C0959435,8202,Clear
C0959439,C0959439,8202,Clear
C0959443,C0959443,8202,Clear
C0959447,C0959447,8202,Clear
C0959451,C0959451,8202,Clear
C0959455,C0959455,8202,Clear
C0959459,C0959459,8202,Clear
C0959503,C0959503,8202,Clear
C0959507,C0959507,8202,Clear
C0959511,C0959511,8202,Clear
C0959515,C0959515,8202,Clear
C0959519,C0959519,8202,Clear
C0959523,C0959523,8202,Clear
C0959527,C0959527,8202,Clear
C0959531,C0959531,8202,Clear
C0959535,C0959535,8202,Clear
C0959539,C0959539,8202,Clear
C0959543,C0959543,8202,Clear
C0959547,C0959547,8202,Clear
C0959551,C0959551,8202,Clear
C0959555,C0959555,8202,Clear
C0959559,C0959559,8202,Clear
C0959603,C0959603,8202,Clear
C0959607,C0959607,8202,Clear
C0959611,C0959611,8202,Clear
C0959615,C0959615,8202,Clear
C0959619,C0959619,8202,Clear
C0959623,C0959623,8202,Clear
C0959627,C0959627,8202,Clear
C0959631,C0959631,8202,Clear
C0959635,C0959635,8202,Clear
C0959639,C0959639,8202,Clear
C0959643,C0959643,8202,Clear
C0959647,C0959647,8202,Clear
C0959651,C0959651,8202,Clear
C0959655,C0959655,8202,Clear
C0959659,C0959659,8202,Clear
C0959703,C0959703,8202,Clear
C0959707,C0959707,8202,Clear
C0959805,C0959805,8202,Clear
C0959809,C0959809,8202,Clear
C0959813,C0959813,8202,Clear
C0959817,C0959817,8202,Clear
C0959821,C0959821,8202,Clear
C0959825,C0959825,8202,Clear
C0959829,C0959829,8202,Clear
C0959833,C0959833,8202,Clear
C0959837,C0959837,8202,Clear
C0959841,C0959841,8202,Clear
C0959845,C0959845,8202,Clear
C0959849,C0959849,8202,Clear
C0959853,C0959853,8202,Clear
C0959857,C0959857,8202,Clear
C0959901,C0959901,8202,Clear
C0959905,C0959905,8202,Clear
C0959909,C0959909,8202,Clear
C0959913,C0959913,8202,Clear
C0959917,C0959917,8202,Clear
C0959921,C0959921,8202,Clear
C0959925,C0959925,8202,Clear
C0959929,C0959929,8202,Clear
C0959933,C0959933,8202,Clear
C0959937,C0959937,8202,Clear
C0959941,C0959941,8202,Clear
C0959945,C0959945,8202,Clear
C0959949,C0959949,8202,Clear
C0959953,C0959953,8202,Clear
C0959957,C0959957,8202,Clear
C0960001,C0960001,8202,Clear
C0960005,C0960005,8202,Clear
C0960009,C0960009,8202,Clear
C0960013,C0960013,8202,Clear
C0960017,C0960017,8202,Clear
C0960021,C0960021,8202,Clear
C0960025,C0960025,8202,Clear
C0960029,C0960029,8202,Clear
C0960033,C0960033,8202,Clear
C0960037,C0960037,8202,Clear
C0960041,C0960041,8202,Clear
C0960045,C0960045,8202,Clear
C0960049,C0960049,8202,Clear
C0960053,C0960053,8202,Clear
C0960057,C0960057,8202,Clear
C0960101,C0960101,8202,Clear
C0960104,C0960104,8202,Clear
C0960107,C0960107,8202,Clear
C0960158,C0960158,8202,Clear
C0960158,C0960204,8202,Violet
C0960158,C0960211,8202,Orange
C0960158,C0960218,8202,Uv
C0960225,C0960225,8202,Ch4_Js
C0960454,C0960454,8202,Clear
C0960515,C0960515,8202,Clear
C0960515,C0960521,8202,Violet
C0960515,C0960528,8202,Orange
C0960515,C0960535,8202,Uv
C0960542,C0960542,8202,Ch4_Js
C0960943,C0960943,8202,Clear
C0960943,C0960949,8202,Violet
C0960943,C0960956,8202,Orange
C0960943,C0961003,8202,Uv
C0961010,C0961010,8202,Ch4_Js
C0961411,C0961411,8202,Clear
C0961411,C0961417,8202,Violet
C0961411,C0961424,8202,Orange
C0961411,C0961431,8202,Uv
C0961438,C0961438,8202,Ch4_Js
C0962718,C0962718,8202,Clear
C0962735,C0962735,8202,Clear
C0962735,C0962741,8202,Violet
C0962735,C0962747,8202,Green
C0962735,C0962754,8202,Orange
C0962735,C0962801,8202,Uv
C0963201,C0963201,8202,Clear
C0963201,C0963207,8202,Violet
C0963201,C0963213,8202,Green
C0963201,C0963220,8202,Orange
C0963201,C0963227,8202,Uv
C0964527,C0964527,8202,Clear
C0964527,C0964533,8202,Violet
C0964527,C0964540,8202,Orange
C0964527,C0964547,8202,Uv
C0964554,C0964554,8202,Ch4_Js
C0964629,C0964629,8202,Ch4_U
C0964629,C0964635,8202,Orange
C0964642,C0964642,8202,Clear
C0964649,C0964649,8202,Clear
C0964657,C0964657,8202,Ch4_Js
C0964703,C0964703,8202,Clear
C0964708,C0964708,8202,Ch4_Js
C0964713,C0964713,8202,Blue
C0964713,C0964719,8202,Clear
C0964713,C0964725,8202,Violet
C0964713,C0964731,8202,Green
C0964713,C0964738,8202,Orange
C0964713,C0964745,8202,Uv
C0964751,C0964751,8202,Blue
C0964751,C0964757,8202,Clear
C0964751,C0964803,8202,Violet
C0964751,C0964809,8202,Green
C0964751,C0964816,8202,Orange
C0964751,C0964823,8202,Uv
C0964829,C0964829,8202,Blue
C0964829,C0964835,8202,Clear
C0964829,C0964841,8202,Violet
C0964829,C0964847,8202,Green
C0964829,C0964854,8202,Orange
C0964829,C0964901,8202,Uv
C0964908,C0964908,8202,Clear
C0964908,C0964914,8202,Blue
C0964920,C0964920,8202,Clear
C0964920,C0964926,8202,Violet
C0964920,C0964932,8202,Green
C0964920,C0964939,8202,Orange
C0964920,C0964946,8202,Uv
C0964920,C0964952,8202,Blue
C0964958,C0964958,8202,Clear
C0964958,C0965004,8202,Violet
C0964958,C0965010,8202,Green
C0964958,C0965017,8202,Orange
C0964958,C0965024,8202,Uv
C0964958,C0965030,8202,Blue
C0965036,C0965036,8202,Clear
C0965036,C0965042,8202,Violet
C0965036,C0965048,8202,Green
C0965036,C0965055,8202,Orange
C0965036,C0965102,8202,Uv
C0965109,C0965109,8202,Clear
C0965109,C0965115,8202,Blue
C0965121,C0965121,8202,Clear
C0965121,C0965127,8202,Violet
C0965121,C0965133,8202,Green
C0965121,C0965140,8202,Orange
C0965121,C0965147,8202,Uv
C0965121,C0965153,8202,Blue
C0965159,C0965159,8202,Clear
C0965159,C0965205,8202,Violet
C0965159,C0965211,8202,Green
C0965159,C0965218,8202,Orange
C0965159,C0965225,8202,Uv
C0965159,C0965231,8202,Blue
C0965237,C0965237,8202,Clear
C0965237,C0965243,8202,Violet
C0965237,C0965249,8202,Green
C0965237,C0965256,8202,Orange
C0965237,C0965303,8202,Uv
C0965309,C0965309,8202,Clear
C0965309,C0965315,8202,Violet
C0965309,C0965321,8202,Blue
C0965331,C0965331,8202,Orange
C0965331,C0965338,8202,Clear
C0965345,C0965345,8202,Clear
C0965350,C0965350,8202,Ch4_Js
C0965851,C0965851,8202,Clear
C0965851,C0965857,8202,Violet
C0965851,C0965904,8202,Orange
C0965851,C0965911,8202,Uv
C0965918,C0965918,8202,Ch4_Js
C0966319,C0966319,8202,Clear
C0966319,C0966325,8202,Violet
C0966319,C0966332,8202,Orange
C0966319,C0966339,8202,Uv
C0966346,C0966346,8202,Ch4_Js
C0966747,C0966747,8202,Clear
C0966747,C0966753,8202,Violet
C0966747,C0966800,8202,Orange
C0966747,C0966807,8202,Uv
C0966814,C0966814,8202,Ch4_Js
C0967215,C0967215,8202,Clear
C0967215,C0967221,8202,Violet
C0967215,C0967228,8202,Orange
C0967215,C0967235,8202,Uv
C0967242,C0967242,8202,Ch4_Js
C0968539,C0968539,8202,Clear
C0968539,C0968545,8202,Violet
C0968539,C0968551,8202,Green
C0968539,C0968558,8202,Orange
C0968539,C0968605,8202,Uv
C0969005,C0969005,8202,Clear
C0969005,C0969011,8202,Violet
C0969005,C0969017,8202,Green
C0969005,C0969024,8202,Orange
C0969005,C0969031,8202,Uv
C0969435,C0969435,8202,Clear
C0969435,C0969441,8202,Violet
C0969435,C0969448,8202,Orange
C0969435,C0969455,8202,Uv
C0969502,C0969502,8202,Ch4_Js
C0969903,C0969903,8202,Clear
C0969903,C0969909,8202,Violet
C0969903,C0969916,8202,Orange
C0969903,C0969923,8202,Uv
C0969930,C0969930,8202,Ch4_Js
C0970331,C0970331,8202,Clear
C0970331,C0970337,8202,Violet
C0970331,C0970344,8202,Orange
C0970331,C0970351,8202,Uv
C0970358,C0970358,8202,Ch4_Js
C0971655,C0971655,8202,Clear
C0971655,C0971701,8202,Violet
C0971655,C0971707,8202,Green
C0971655,C0971714,8202,Orange
C0971655,C0971721,8202,Uv
C0972121,C0972121,8202,Clear
C0972121,C0972127,8202,Violet
C0972121,C0972133,8202,Green
C0972121,C0972140,8202,Orange
C0972121,C0972147,8202,Uv
C0972551,C0972551,8202,Clear
C0972551,C0972557,8202,Violet
C0972551,C0972604,8202,Orange
C0972551,C0972611,8202,Uv
C0972618,C0972618,8202,Ch4_Js
C0973019,C0973019,8202,Clear
C0973019,C0973025,8202,Violet
C0973019,C0973032,8202,Orange
C0973019,C0973039,8202,Uv
C0973046,C0973046,8202,Ch4_Js
C0973259,C0973259,8202,Clear
C0973447,C0973447,8202,Clear
C0973447,C0973453,8202,Violet
C0973447,C0973500,8202,Orange
C0973447,C0973507,8202,Uv
C0973514,C0973514,8202,Ch4_Js
C0974811,C0974811,8202,Clear
C0974811,C0974817,8202,Violet
C0974811,C0974823,8202,Green
C0974811,C0974830,8202,Orange
C0974811,C0974837,8202,Uv
C0975237,C0975237,8202,Clear
C0975237,C0975243,8202,Violet
C0975237,C0975249,8202,Green
C0975237,C0975256,8202,Orange
C0975237,C0975303,8202,Uv
C0975707,C0975707,8202,Clear
C0975707,C0975713,8202,Violet
C0975707,C0975720,8202,Orange
C0975707,C0975727,8202,Uv
C0975734,C0975734,8202,Ch4_Js
C0976135,C0976135,8202,Clear
C0976135,C0976141,8202,Violet
C0976135,C0976148,8202,Orange
C0976135,C0976155,8202,Uv
C0976202,C0976202,8202,Ch4_Js
C0976259,C0976259,8202,Clear
C0976603,C0976603,8202,Clear
C0976603,C0976609,8202,Violet
C0976603,C0976616,8202,Orange
C0976603,C0976623,8202,Uv
C0976630,C0976630,8202,Ch4_Js
C0977031,C0977031,8202,Clear
C0977031,C0977037,8202,Violet
C0977031,C0977044,8202,Orange
C0977031,C0977051,8202,Uv
C0977058,C0977058,8202,Ch4_Js
C0977113,C0977113,8202,Clear
C0978338,C0978338,8202,Clear
C0978355,C0978355,8202,Clear
C0978355,C0978401,8202,Violet
C0978355,C0978408,8202,Orange
C0978355,C0978415,8202,Uv
C0978422,C0978422,8202,Ch4_Js
C0978823,C0978823,8202,Clear
C0978823,C0978829,8202,Violet
C0978823,C0978836,8202,Orange
C0978823,C0978843,8202,Uv
C0978850,C0978850,8202,Ch4_Js
C0979251,C0979251,8202,Clear
C0979251,C0979257,8202,Violet
C0979251,C0979304,8202,Orange
C0979251,C0979311,8202,Uv
C0979318,C0979318,8202,Ch4_Js
C0979719,C0979719,8202,Clear
C0979719,C0979725,8202,Violet
C0979719,C0979732,8202,Orange
C0979719,C0979739,8202,Uv
C0979746,C0979746,8202,Ch4_Js
C0979806,C0979806,8202,Clear
C0981043,C0981043,8202,Clear
C0981043,C0981049,8202,Violet
C0981043,C0981056,8202,Orange
C0981043,C0981103,8202,Uv
C0981110,C0981110,8202,Ch4_Js
C0981456,C0981456,8202,Clear
C0981511,C0981511,8202,Clear
C0981511,C0981517,8202,Violet
C0981511,C0981524,8202,Orange
C0981511,C0981531,8202,Uv
C0981538,C0981538,8202,Ch4_Js
C0981939,C0981939,8202,Clear
C0981939,C0981945,8202,Violet
C0981939,C0981952,8202,Orange
C0981939,C0981959,8202,Uv
C0982006,C0982006,8202,Ch4_Js
C0982407,C0982407,8202,Clear
C0982407,C0982413,8202,Violet
C0982407,C0982420,8202,Orange
C0982407,C0982427,8202,Uv
C0982434,C0982434,8202,Ch4_Js
C0983731,C0983731,8202,Clear
C0983731,C0983737,8202,Violet
C0983731,C0983743,8202,Green
C0983731,C0983750,8202,Orange
C0983731,C0983757,8202,Uv
C0984157,C0984157,8202,Clear
C0984157,C0984203,8202,Violet
C0984157,C0984209,8202,Green
C0984157,C0984216,8202,Orange
C0984157,C0984223,8202,Uv
C0985532,C0985532,8202,Clear
C0985549,C0985549,8202,Clear
C0985558,C0985558,8202,Clear
C0985639,C0985639,8202,Ch4_U
C0985639,C0985645,8202,Orange
C0985652,C0985652,8202,Clear
C0985659,C0985659,8202,Clear
C0985707,C0985707,8202,Ch4_Js
C0985713,C0985713,8202,Clear
C0985718,C0985718,8202,Ch4_Js
C0985723,C0985723,8202,Blue
C0985723,C0985729,8202,Clear
C0985723,C0985735,8202,Violet
C0985723,C0985741,8202,Green
C0985723,C0985748,8202,Orange
C0985723,C0985755,8202,Uv
C0985801,C0985801,8202,Blue
C0985801,C0985807,8202,Clear
C0985801,C0985813,8202,Violet
C0985801,C0985819,8202,Green
C0985801,C0985826,8202,Orange
C0985801,C0985833,8202,Uv
C0985839,C0985839,8202,Blue
C0985839,C0985845,8202,Clear
C0985839,C0985851,8202,Violet
C0985839,C0985857,8202,Green
C0985839,C0985904,8202,Orange
C0985839,C0985911,8202,Uv
C0985918,C0985918,8202,Clear
C0985918,C0985924,8202,Blue
C0985930,C0985930,8202,Clear
C0985930,C0985936,8202,Violet
C0985930,C0985942,8202,Green
C0985930,C0985949,8202,Orange
C0985930,C0985956,8202,Uv
C0985930,C0986002,8202,Blue
C0986008,C0986008,8202,Clear
C0986008,C0986014,8202,Violet
C0986008,C0986020,8202,Green
C0986008,C0986027,8202,Orange
C0986008,C0986034,8202,Uv
C0986008,C0986040,8202,Blue
C0986046,C0986046,8202,Clear
C0986046,C0986052,8202,Violet
C0986046,C0986058,8202,Green
C0986046,C0986105,8202,Orange
C0986046,C0986112,8202,Uv
C0986119,C0986119,8202,Clear
C0986119,C0986125,8202,Blue
C0986131,C0986131,8202,Clear
C0986131,C0986137,8202,Violet
C0986131,C0986143,8202,Green
C0986131,C0986150,8202,Orange
C0986131,C0986157,8202,Uv
C0986131,C0986203,8202,Blue
C0986209,C0986209,8202,Clear
C0986209,C0986215,8202,Violet
C0986209,C0986221,8202,Green
C0986209,C0986228,8202,Orange
C0986209,C0986235,8202,Uv
C0986209,C0986241,8202,Blue
C0986247,C0986247,8202,Clear
C0986247,C0986253,8202,Violet
C0986247,C0986259,8202,Green
C0986247,C0986306,8202,Orange
C0986247,C0986313,8202,Uv
C0986319,C0986319,8202,Clear
C0986319,C0986325,8202,Violet
C0986319,C0986331,8202,Blue
C0986341,C0986341,8202,Orange
C0986341,C0986348,8202,Clear
C0986355,C0986355,8202,Clear
C0986400,C0986400,8202,Ch4_Js
C0986847,C0986847,8202,Clear
C0986847,C0986853,8202,Violet
C0986847,C0986900,8202,Orange
C0986847,C0986907,8202,Uv
C0986914,C0986914,8202,Ch4_Js
C0986931,C0986931,8202,Clear
C0987315,C0987315,8202,Clear
C0987315,C0987321,8202,Violet
C0987315,C0987328,8202,Orange
C0987315,C0987335,8202,Uv
C0987342,C0987342,8202,Ch4_Js
C0987743,C0987743,8202,Clear
C0987743,C0987749,8202,Violet
C0987743,C0987756,8202,Orange
C0987743,C0987803,8202,Uv
C0987810,C0987810,8202,Ch4_Js
C0988211,C0988211,8202,Clear
C0988211,C0988217,8202,Violet
C0988211,C0988224,8202,Orange
C0988211,C0988231,8202,Uv
C0988238,C0988238,8202,Ch4_Js
C0989535,C0989535,8202,Clear
C0989535,C0989541,8202,Violet
C0989535,C0989547,8202,Green
C0989535,C0989554,8202,Orange
C0989535,C0989601,8202,Uv
C0990001,C0990001,8202,Clear
C0990001,C0990007,8202,Violet
C0990001,C0990013,8202,Green
C0990001,C0990020,8202,Orange
C0990001,C0990027,8202,Uv
C0990431,C0990431,8202,Clear
C0990431,C0990437,8202,Violet
C0990431,C0990444,8202,Orange
C0990431,C0990451,8202,Uv
C0990458,C0990458,8202,Ch4_Js
C0990519,C0990519,8202,Clear
C0990859,C0990859,8202,Clear
C0990859,C0990905,8202,Violet
C0990859,C0990912,8202,Orange
C0990859,C0990919,8202,Uv
C0990926,C0990926,8202,Ch4_Js
C0991021,C0991021,8202,Clear
C0991021,C0991027,8202,Uv
C0991033,C0991033,8202,Uv
C0991039,C0991039,8202,Uv
C0991045,C0991045,8202,Uv
C0991051,C0991051,8202,Uv
C0991051,C0991058,8202,Clear
C0991105,C0991105,8202,Clear
C0991111,C0991111,8202,Uv
C0991118,C0991118,8202,Clear
C0991313,C0991313,8202,Clear
C0991327,C0991327,8202,Clear
C0991327,C0991333,8202,Violet
C0991327,C0991340,8202,Orange
C0991327,C0991347,8202,Uv
C0991354,C0991354,8202,Ch4_Js
C0992651,C0992651,8202,Clear
C0992651,C0992657,8202,Violet
C0992651,C0992703,8202,Green
C0992651,C0992710,8202,Orange
C0992651,C0992717,8202,Uv
C0993117,C0993117,8202,Clear
C0993117,C0993123,8202,Violet
C0993117,C0993129,8202,Green
C0993117,C0993136,8202,Orange
C0993117,C0993143,8202,Uv
C0993547,C0993547,8202,Clear
C0993547,C0993553,8202,Violet
C0993547,C0993600,8202,Orange
C0993547,C0993607,8202,Uv
C0993614,C0993614,8202,Ch4_Js
C0993759,C0993759,8202,Clear
C0994015,C0994015,8202,Clear
C0994015,C0994021,8202,Violet
C0994015,C0994028,8202,Orange
C0994015,C0994035,8202,Uv
C0994042,C0994042,8202,Ch4_Js
C0995322,C0995322,8202,Clear
C0995339,C0995339,8202,Clear
C0995339,C0995345,8202,Violet
C0995339,C0995351,8202,Green
C0995339,C0995358,8202,Orange
C0995339,C0995405,8202,Uv
C0995805,C0995805,8202,Clear
C0995805,C0995811,8202,Violet
C0995805,C0995817,8202,Green
C0995805,C0995824,8202,Orange
C0995805,C0995831,8202,Uv
C0998503,C0998503,8202,Clear
C0998503,C0998509,8202,Violet
C0998503,C0998516,8202,Orange
C0998503,C0998523,8202,Uv
C0998530,C0998530,8202,Ch4_Js
C0998625,C0998625,8202,Clear
C0998655,C0998655,8202,Clear
C0998704,C0998704,8202,Clear
C0998720,C0998720,8202,Uv
C0998726,C0998726,8202,Uv
C0998731,C0998731,8202,Ch4_Js
C0998740,C0998740,8202,Ch4_Js
C0998746,C0998746,8202,Uv
C0998751,C0998751,8202,Ch4_Js
C0998759,C0998759,8202,Uv
C0998804,C0998804,8202,Ch4_Js
C0998810,C0998810,8202,Uv
C0998815,C0998815,8202,Ch4_Js
C0998822,C0998822,8202,Uv
C0998828,C0998828,8202,Uv
C0998833,C0998833,8202,Ch4_Js
C0998923,C0998923,8202,Clear
C0998923,C0998929,8202,Violet
C0998923,C0998936,8202,Orange
C0998923,C0998943,8202,Uv
C0998950,C0998950,8202,Ch4_Js
C0999351,C0999351,8202,Clear
C0999351,C0999357,8202,Violet
C0999351,C0999404,8202,Orange
C0999351,C0999411,8202,Uv
C0999418,C0999418,8202,Ch4_Js
C0999819,C0999819,8202,Clear
C0999819,C0999825,8202,Violet
C0999819,C0999832,8202,Orange
C0999819,C0999839,8202,Uv
C0999846,C0999846,8202,Ch4_Js
C1000247,C1000247,8203,Clear
C1000247,C1000253,8203,Violet
C1000247,C1000300,8203,Orange
C1000247,C1000307,8203,Uv
C1000314,C1000314,8203,Ch4_Js
C1001611,C1001611,8203,Clear
C1001611,C1001617,8203,Violet
C1001611,C1001624,8203,Orange
C1001611,C1001631,8203,Uv
C1001638,C1001638,8203,Ch4_Js
C1002039,C1002039,8203,Clear
C1002039,C1002045,8203,Violet
C1002039,C1002052,8203,Orange
C1002039,C1002059,8203,Uv
C1002106,C1002106,8203,Ch4_Js
C1002507,C1002507,8203,Clear
C1002507,C1002513,8203,Violet
C1002507,C1002520,8203,Orange
C1002507,C1002527,8203,Uv
C1002534,C1002534,8203,Ch4_Js
C1002935,C1002935,8203,Clear
C1002935,C1002941,8203,Violet
C1002935,C1002948,8203,Orange
C1002935,C1002955,8203,Uv
C1003002,C1003002,8203,Ch4_Js
C1003019,C1003019,8203,Clear
C1004259,C1004259,8203,Clear
C1004259,C1004305,8203,Violet
C1004259,C1004311,8203,Green
C1004259,C1004318,8203,Orange
C1004259,C1004325,8203,Uv
C1004725,C1004725,8203,Clear
C1004725,C1004731,8203,Violet
C1004725,C1004737,8203,Green
C1004725,C1004744,8203,Orange
C1004725,C1004751,8203,Uv
C1004823,C1004823,8203,Clear
C1004838,C1004838,8203,Clear
C1004847,C1004847,8203,Clear
C1005110,C1005110,8203,Clear
C1005110,C1005116,8203,Violet
C1005110,C1005123,8203,Orange
C1005110,C1005130,8203,Uv
C1005137,C1005137,8203,Ch4_Js
C1006416,C1006416,8203,Uv
C1006422,C1006422,8203,Uv
C1006427,C1006427,8203,Ch4_Js
C1006436,C1006436,8203,Ch4_Js
C1006442,C1006442,8203,Uv
C1006447,C1006447,8203,Ch4_Js
C1006455,C1006455,8203,Uv
C1006500,C1006500,8203,Ch4_Js
C1006506,C1006506,8203,Uv
C1006511,C1006511,8203,Ch4_Js
C1006518,C1006518,8203,Uv
C1006524,C1006524,8203,Uv
C1006529,C1006529,8203,Ch4_Js
C1006559,C1006559,8203,Ch4_U
C1006559,C1006605,8203,Orange
C1006612,C1006612,8203,Clear
C1006619,C1006619,8203,Clear
C1006627,C1006627,8203,Ch4_Js
C1006633,C1006633,8203,Clear
C1006638,C1006638,8203,Ch4_Js
C1006643,C1006643,8203,Blue
C1006643,C1006649,8203,Clear
C1006643,C1006655,8203,Violet
C1006643,C1006701,8203,Green
C1006643,C1006708,8203,Orange
C1006643,C1006715,8203,Uv
C1006721,C1006721,8203,Blue
C1006721,C1006727,8203,Clear
C1006721,C1006733,8203,Violet
C1006721,C1006739,8203,Green
C1006721,C1006746,8203,Orange
C1006721,C1006753,8203,Uv
C1006759,C1006759,8203,Blue
C1006759,C1006805,8203,Clear
C1006759,C1006811,8203,Violet
C1006759,C1006817,8203,Green
C1006759,C1006824,8203,Orange
C1006759,C1006831,8203,Uv
C1006838,C1006838,8203,Clear
C1006838,C1006844,8203,Blue
C1006850,C1006850,8203,Clear
C1006850,C1006856,8203,Violet
C1006850,C1006902,8203,Green
C1006850,C1006909,8203,Orange
C1006850,C1006916,8203,Uv
C1006850,C1006922,8203,Blue
C1006928,C1006928,8203,Clear
C1006928,C1006934,8203,Violet
C1006928,C1006940,8203,Green
C1006928,C1006947,8203,Orange
C1006928,C1006954,8203,Uv
C1006928,C1007000,8203,Blue
C1007006,C1007006,8203,Clear
C1007006,C1007012,8203,Violet
