C2655349,7204,0.555,0.5875,0.275
C2655355,7204,0.54,0.6575,0.28125
C2655401,7204,0.485,0.64,0.28125
C2655407,7204,0.55,0.535,0.28125
C2655413,7204,0.635,0.4475,0.28125
C2655419,7204,0.585,0.4275,0.28125
C2655425,7204,0.64,0.46,0.2825
C2655431,7204,0.64,0.5275,0.28375
C2655437,7204,0.505,0.5025,0.03625
C2655443,7204,0.5,0.5,0.03625
C2655453,7204,0.49875,0.49875,0.5
C2655459,7204,0.49875,0.49875,0.5
C2655505,7204,0.49875,0.49875,0.5
C2655511,7204,0.49875,0.49875,0.5
C2655517,7204,0.49875,0.49875,0.5
C2655523,7204,0.49875,0.49875,0.5
C2655529,7204,0.49875,0.49875,0.5
C2655535,7204,0.49875,0.49875,0.5
C2655541,7204,0.49875,0.49875,0.5
C2655547,7204,0.49875,0.49875,0.5
C2655604,7204,0.485,0.4825,0.03625
C2655610,7204,0.4625,0.49,0.0375
C2655615,7204,0.465,0.455,0.28375
C2655621,7204,0.505,0.4975,0.28125
C2655627,7204,0.4925,0.5675,0.28
C2655633,7204,0.4725,0.6325,0.28
C2655639,7204,0.4225,0.595,0.27875
C2655645,7204,0.3575,0.5625,0.28125
C2655651,7204,0.31,0.4525,0.28375
C2655657,7204,0.495,0.3875,0.28
C2655709,7204,0.325,0.5425,0.2925
C2655715,7204,0.34,0.51,0.2775
C2655721,7204,0.3725,0.485,0.285
C2655727,7204,0.4175,0.4425,0.28125
C2655733,7204,0.4475,0.4025,0.2825
C2655739,7204,0.49,0.3775,0.28375
C2655745,7204,0.3475,0.4825,0.28625
C2655750,7204,0.465,0.495,0.0375
C2655756,7204,0.4725,0.495,0.0375
C2655802,7204,0.48,0.4925,0.03625
C2655808,7204,0.4825,0.4875,0.03625
C2655814,7204,0.49,0.4875,0.0375
C2655820,7204,0.4825,0.495,0.0375
C2655844,7204,0.42,0.575,0.285
C2656051,7204,0.5225,0.5,0.2825
C2656123,7204,0.4225,0.53,0.2875
C2656330,7204,0.46,0.475,0.28875
C2656355,7204,0.5525,0.51,0.29125
C2656801,7204,0.4775,0.445,0.28875
C2656928,7204,0.4775,0.48,0.04
C2656939,7204,0.4825,0.4875,0.03875
C2656950,7204,0.495,0.4875,0.04
C2657001,7204,0.485,0.4925,0.03875
C2657012,7204,0.4775,0.4975,0.0375
C2657023,7204,0.4975,0.4875,0.03875
C2657034,7204,0.6675,0.8225,0.04
C2657051,7204,0.5025,0.4775,0.03875
C2657102,7204,0.495,0.48,0.04
C2657113,7204,0.4775,0.485,0.04
C2657124,7204,0.5025,0.48,0.04
C2657135,7204,0.4875,0.4825,0.03875
C2657146,7204,0.475,0.49,0.03875
C2657157,7204,0.495,0.48,0.03875
C2657247,7204,0.695,0.48125,0.00125
C2657256,7204,0.49875,0.49875,0.5
C2657303,7204,0.4675,0.505,0.03875
C2657309,7204,0.48,0.49,0.03875
C2657315,7204,0.475,0.485,0.04
C2657321,7204,0.4575,0.4925,0.04
C2657327,7204,0.465,0.4875,0.04
C2657333,7204,0.4825,0.485,0.04
C2657339,7204,0.4775,0.49,0.04
C2657345,7204,0.46,0.495,0.04
C2657351,7204,0.4675,0.4925,0.04
C2657357,7204,0.485,0.49,0.03875
C2657403,7204,0.4775,0.495,0.03875
C2657409,7204,0.46,0.4975,0.04
C2657416,7204,0.4725,0.4875,0.04
C2657422,7204,0.485,0.4825,0.04
C2657428,7204,0.475,0.4875,0.04
C2657434,7204,0.4575,0.4925,0.04
C2657440,7204,0.4675,0.4875,0.04
C2657446,7204,0.4825,0.4875,0.04
C2657452,7204,0.485,0.4925,0.04
C2657458,7204,0.465,0.5,0.04
C2657504,7204,0.47,0.495,0.04
C2657510,7204,0.48,0.4925,0.03875
C2657516,7204,0.49,0.4925,0.04
C2657522,7204,0.4725,0.5,0.03875
C2657529,7204,0.4675,0.4975,0.04
C2657535,7204,0.4775,0.49,0.04
C2657541,7204,0.485,0.4825,0.04
C2657547,7204,0.475,0.485,0.04
C2657553,7204,0.5,0.9675,0.26625
C2657605,7204,0.48,0.485,0.04125
C2657611,7204,0.485,0.485,0.03875
C2657617,7204,0.4675,0.495,0.04
C2657623,7204,0.4675,0.49,0.03875
C2657629,7204,0.475,0.485,0.04
C2657635,7204,0.4825,0.4775,0.04
C2657642,7204,0.47,0.485,0.04
C2657751,7204,0.53875,0.34875,0.25625
C2657757,7204,0.49875,0.56875,0.2725
C2657803,7204,0.61875,0.835,0.18875
C2657840,7204,0.50375,0.13125,0.28125
C2657846,7204,0.5225,0.44625,0.2625
C2657852,7204,0.49875,0.49875,0.5
C2657858,7204,0.49625,0.03875,0.25625
C2659351,7204,0.6975,0.53625,0.0975
C2659403,7204,0.49875,0.49875,0.5
C2659414,7204,0.3425,0.16125,0.09125
C2660252,7205,0.565,0.5025,0.0025
C2660302,7205,0.2275,0.0625,0.0025
C2660310,7205,0.565,0.5375,0.33875
C2660315,7205,0.4975,0.4975,0.04375
C2660321,7205,0.45,0.565,0.3375
C2660326,7205,0.4825,0.5,0.045
C2660332,7205,0.52,0.4825,0.33625
C2660337,7205,0.49,0.4875,0.045
C2660343,7205,0.5925,0.405,0.33625
C2660348,7205,0.5,0.48,0.04375
C2660354,7205,0.415,0.5025,0.34
C2660359,7205,0.4775,0.4925,0.045
C2660405,7205,0.4875,0.44,0.335
C2660410,7205,0.485,0.4825,0.045
C2660416,7205,0.5825,0.425,0.335
C2660421,7205,0.5,0.4825,0.045
C2660427,7205,0.4,0.5175,0.33875
C2660432,7205,0.475,0.4925,0.045
C2660438,7205,0.455,0.4375,0.34125
C2660443,7205,0.4825,0.4825,0.045
C2660449,7205,0.545,0.4275,0.3375
C2660454,7205,0.495,0.4825,0.045
C2660500,7205,0.465,0.5175,0.3425
C2660505,7205,0.4825,0.495,0.045
C2660511,7205,0.4875,0.5425,0.335
C2660516,7205,0.485,0.4975,0.045
C2660526,7205,0.49875,0.49875,0.5
C2660533,7205,0.5725,0.5,0.3375
C2660538,7205,0.4975,0.4925,0.045
C2660544,7205,0.4275,0.52,0.34125
C2660555,7205,0.4975,0.4475,0.33625
C2660600,7205,0.4875,0.485,0.045
C2660606,7205,0.5725,0.4225,0.34
C2660611,7205,0.4975,0.48,0.045
C2660617,7205,0.4675,0.5525,0.3425
C2660622,7205,0.4825,0.4975,0.045
C2660628,7205,0.53,0.5175,0.3425
C2660633,7205,0.49,0.495,0.045
C2660647,7205,0.4975,0.6,0.345
C2660652,7205,0.4875,0.505,0.04625
C2660658,7205,0.5875,0.5325,0.3425
C2660703,7205,0.5,0.495,0.04625
C2660709,7205,0.535,0.5725,0.34125
C2660714,7205,0.4925,0.5,0.045
C2660720,7205,0.5225,0.5075,0.34375
C2660725,7205,0.49,0.4925,0.045
C2660731,7205,0.5425,0.485,0.34
C2660736,7205,0.4925,0.49,0.04625
C2660742,7205,0.4425,0.44,0.34375
C2660747,7205,0.48,0.4825,0.045
C2661011,7205,0.4125,0.6075,0.3475
C2661016,7205,0.4775,0.505,0.04625
C2661022,7205,0.49,0.6125,0.34625
C2661027,7205,0.485,0.5075,0.04625
C2661033,7205,0.355,0.4825,0.35375
C2661038,7205,0.47,0.4875,0.045
C2661044,7205,0.505,0.4625,0.34875
C2661049,7205,0.49,0.4875,0.045
C2661055,7205,0.3825,0.6375,0.34375
C2661100,7205,0.47,0.51,0.04625
C2661106,7205,0.59,0.5675,0.35125
C2661111,7205,0.5,0.5,0.045
C2661117,7205,0.3975,0.55,0.34875
C2661122,7205,0.475,0.4975,0.04625
C2661128,7205,0.465,0.4225,0.345
C2661133,7205,0.4825,0.4825,0.04625
C2661139,7205,0.455,0.525,0.35
C2661144,7205,0.4825,0.495,0.045
C2661150,7205,0.565,0.4575,0.34875
C2661155,7205,0.4975,0.485,0.04625
C2661201,7205,0.35,0.4825,0.35125
C2661206,7205,0.4675,0.49,0.04625
C2661212,7205,0.4925,0.395,0.34375
C2661217,7205,0.485,0.4775,0.04625
C2661224,7205,0.355,0.495,0.35
C2661229,7205,0.4675,0.49,0.04625
C2661235,7205,0.455,0.455,0.35125
C2661240,7205,0.4825,0.485,0.0475
C2661246,7205,0.405,0.465,0.35
C2661251,7205,0.475,0.4875,0.04625
C2661257,7205,0.4,0.4975,0.35
C2661302,7205,0.475,0.49,0.04625
C2661308,7205,0.485,0.495,0.35375
C2661313,7205,0.485,0.4925,0.04625
C2661319,7205,0.3375,0.59,0.3525
C2661324,7205,0.465,0.5025,0.045
C2661330,7205,0.5275,0.5675,0.35
C2661335,7205,0.4925,0.5,0.04625
C2661341,7205,0.35,0.625,0.34625
C2661346,7205,0.4675,0.5075,0.04625
C2661352,7205,0.4675,0.6275,0.35375
C2661357,7205,0.4825,0.5075,0.04625
C2661403,7205,0.465,0.6125,0.3525
C2661408,7205,0.4825,0.5075,0.04625
C2661414,7205,0.415,0.5975,0.3525
C2661419,7205,0.4775,0.505,0.0475
C2661425,7205,0.51,0.49,0.35125
C2661430,7205,0.49,0.49,0.045
C2661437,7205,0.3275,0.49,0.35
C2661442,7205,0.465,0.49,0.0475
C2661448,7205,0.4725,0.395,0.35
C2661453,7205,0.485,0.4775,0.04625
C2661459,7205,0.33,0.455,0.355
C2661504,7205,0.465,0.485,0.0475
C2661510,7205,0.4175,0.4775,0.35375
C2661515,7205,0.4775,0.4875,0.04625
C2661521,7205,0.4575,0.525,0.355
C2661526,7205,0.4825,0.495,0.0475
C2661532,7205,0.42,0.585,0.35625
C2661537,7205,0.475,0.5025,0.04625
C2661543,7205,0.5325,0.57,0.3575
C2661548,7205,0.4925,0.5,0.0475
C2661554,7205,0.375,0.635,0.355
C2661559,7205,0.47,0.51,0.0475
C2661605,7205,0.5175,0.5325,0.36
C2661610,7205,0.4925,0.495,0.0475
C2661616,7205,0.3275,0.5675,0.355
C2661621,7205,0.465,0.5,0.0475
C2661627,7205,0.4525,0.435,0.35375
C2661632,7205,0.4825,0.4825,0.0475
C2661638,7205,0.37,0.475,0.35875
C2661643,7205,0.47,0.4875,0.045
C2661703,7205,0.265,0.5025,0.00375
C2661715,7205,0.49875,0.49875,0.5
C2661727,7205,0.49875,0.49875,0.5
C2661738,7205,0.49875,0.49875,0.5
C2661745,7205,0.5875,0.72875,0.0025
C2661751,7205,0.49875,0.49875,0.5
C2661757,7205,0.645,0.745,0.00625
C2661803,7205,0.5925,0.76375,0.00375
C2661809,7205,0.56875,0.76125,0.005
C2661815,7205,0.735,0.6825,0.01
C2663243,7205,0.5875,0.55,0.37875
C2663248,7205,0.5,0.4975,0.05125
C2663254,7205,0.47,0.61,0.38125
C2663259,7205,0.485,0.505,0.05125
C2663305,7205,0.4725,0.57,0.3825
C2663310,7205,0.485,0.5025,0.05125
C2663316,7205,0.485,0.5225,0.3825
C2663321,7205,0.4875,0.4925,0.05125
C2663327,7205,0.35,0.55,0.38375
C2663332,7205,0.4675,0.4975,0.05125
C2663338,7205,0.5175,0.435,0.38375
C2663343,7205,0.49,0.4825,0.05125
C2663349,7205,0.4425,0.525,0.38625
C2663354,7205,0.48,0.495,0.05125
C2663400,7205,0.39,0.5575,0.38625
C2663405,7205,0.4725,0.5,0.05125
C2663411,7205,0.4775,0.3525,0.38125
C2663416,7205,0.485,0.4725,0.05125
C2663422,7205,0.4075,0.535,0.38875
C2663427,7205,0.475,0.495,0.05
C2663433,7205,0.5425,0.52,0.3825
C2663438,7205,0.495,0.495,0.05
C2663444,7205,0.49,0.5525,0.3875
C2663449,7205,0.485,0.5,0.05
C2663455,7205,0.48875,0.39,0.00625
C2663501,7205,0.59,0.3925,0.005
C2663507,7205,0.775,0.17375,0.02625
C2663513,7205,0.78375,0.02375,0.01125
C2663519,7205,0.4975,0.38,0.2575
C2663525,7205,0.76625,0.395,0.0175
C2663537,7205,0.4425,0.63,0.39125
C2663542,7205,0.5775,0.05375,0.0025
C2663548,7205,0.36,0.4975,0.38125
C2663553,7205,0.47,0.49,0.05125
C2663559,7205,0.5525,0.46,0.39125
C2663604,7205,0.495,0.4875,0.0525
C2663610,7205,0.4,0.675,0.38875
C2663615,7205,0.475,0.515,0.05125
C2663621,7205,0.53,0.5225,0.385
C2663626,7205,0.4925,0.495,0.05125
C2663632,7205,0.36,0.5275,0.3875
C2663637,7205,0.4675,0.4925,0.05
C2663643,7205,0.4325,0.3925,0.3875
C2663648,7205,0.48,0.4775,0.05125
C2663654,7205,0.435,0.5225,0.385
C2663659,7205,0.48,0.495,0.05125
C2663705,7205,0.445,0.5725,0.385
C2663710,7205,0.48,0.5025,0.05125
C2663716,7205,0.5175,0.6,0.38875
C2663721,7205,0.49,0.505,0.05125
C2663727,7205,0.3775,0.4725,0.38625
C2663732,7205,0.47,0.4875,0.05125
C2663738,7205,0.52,0.395,0.385
C2663743,7205,0.49,0.4775,0.0525
C2663750,7205,0.3525,0.52,0.39125
C2663755,7205,0.4675,0.4925,0.0525
C2663801,7205,0.505,0.445,0.39125
C2663806,7205,0.49,0.485,0.0525
C2663812,7205,0.365,0.52,0.38875
C2663817,7205,0.47,0.495,0.0525
C2663823,7205,0.455,0.4725,0.39
C2663828,7205,0.4825,0.4875,0.05125
C2663834,7205,0.435,0.4575,0.395
C2663839,7205,0.48,0.485,0.0525
C2663845,7205,0.4125,0.4575,0.3875
C2663850,7205,0.475,0.4875,0.05125
C2663856,7205,0.525,0.4425,0.39375
C2663901,7205,0.49,0.485,0.0525
C2663907,7205,0.355,0.495,0.3925
C2663912,7205,0.47,0.49,0.0525
C2663918,7205,0.5125,0.43,0.3925
C2663923,7205,0.49,0.4825,0.0525
C2663929,7205,0.3275,0.4825,0.395
C2663934,7205,0.465,0.49,0.0525
C2663940,7205,0.4575,0.425,0.39625
C2663945,7205,0.4825,0.48,0.05125
C2663951,7205,0.4475,0.49,0.39
C2663956,7205,0.4775,0.49,0.0525
C2664200,7205,0.6975,0.4025,0.3975
C2664205,7205,0.515,0.4775,0.05375
C2664211,7205,0.695,0.4475,0.39875
C2664216,7205,0.515,0.485,0.0525
C2664222,7205,0.6575,0.51,0.3975
C2664227,7205,0.51,0.4925,0.05375
C2664233,7205,0.7875,0.4525,0.38
C2664238,7205,0.5275,0.4875,0.0525
C2664244,7205,0.6575,0.53,0.3975
C2664249,7205,0.51,0.495,0.0525
C2664255,7205,0.6825,0.47,0.3925
C2664300,7205,0.51,0.49,0.0525
C2664306,7205,0.4275,0.37,0.4025
C2664311,7205,0.48,0.4725,0.0525
C2664317,7205,0.215,0.4625,0.4075
C2664322,7205,0.4525,0.485,0.05375
C2664328,7205,0.3075,0.4025,0.39125
C2664333,7205,0.4625,0.48,0.0525
C2664339,7205,0.41,0.4325,0.4025
C2664344,7205,0.475,0.4825,0.0525
C2664350,7205,0.235,0.5,0.40625
C2664355,7205,0.4525,0.4925,0.0525
C2664401,7205,0.36,0.51,0.40375
C2664406,7205,0.47,0.4925,0.05125
C2664414,7205,0.7725,0.5,0.39375
C2664419,7205,0.525,0.4925,0.05375
C2664425,7205,0.74,0.5425,0.395
C2664430,7205,0.52,0.4975,0.05375
C2664436,7205,0.8125,0.4475,0.3825
C2664441,7205,0.53,0.4875,0.05375
C2664447,7205,0.7625,0.47,0.3875
C2664452,7205,0.5225,0.49,0.05375
C2664458,7205,0.7125,0.4375,0.3925
C2664503,7205,0.5175,0.485,0.05375
C2664509,7205,0.7975,0.3675,0.38
C2664514,7205,0.5275,0.4775,0.0525
C2664520,7205,0.24,0.4625,0.4075
C2664525,7205,0.4525,0.485,0.05375
C2664531,7205,0.1875,0.4475,0.40875
C2664536,7205,0.4475,0.4825,0.05375
C2664542,7205,0.2625,0.3675,0.405
C2664547,7205,0.4575,0.4725,0.05375
C2664553,7205,0.1475,0.4625,0.41
C2664558,7205,0.4425,0.485,0.05375
C2664604,7205,0.1825,0.4975,0.41125
C2664609,7205,0.445,0.49,0.05375
C2664615,7205,0.2975,0.505,0.40875
C2664620,7205,0.46,0.4925,0.05375
C2664632,7205,0.49875,0.49875,0.5
C2664643,7205,0.5175,0.64875,0.0025
C2664650,7205,0.2325,0.3675,0.05625
C2666238,7205,0.6975,0.4925,0.43
C2666243,7205,0.515,0.4925,0.06
C2666249,7205,0.7225,0.44,0.4275
C2666254,7205,0.52,0.485,0.0575
C2666300,7205,0.7725,0.43,0.42625
C2666305,7205,0.5275,0.4825,0.0575
C2666311,7205,0.785,0.365,0.40875
C2666316,7205,0.5275,0.4775,0.05875
C2666322,7205,0.615,0.4325,0.43625
C2666327,7205,0.5025,0.4825,0.05875
C2666333,7205,0.6925,0.435,0.43
C2666338,7205,0.515,0.485,0.05875
C2666344,7205,0.3775,0.4275,0.4475
C2666349,7205,0.4725,0.4825,0.06
C2666355,7205,0.2025,0.5225,0.45125
C2666400,7205,0.45,0.4925,0.06
C2666406,7205,0.325,0.4725,0.44625
C2666411,7205,0.465,0.4875,0.05875
C2666417,7205,0.2175,0.51,0.4475
C2666422,7205,0.45,0.4925,0.05875
C2666428,7205,0.2625,0.445,0.45
C2666433,7205,0.4575,0.4825,0.06
C2666439,7205,0.335,0.335,0.44625
C2666444,7205,0.4675,0.47,0.05875
C2666451,7205,0.49875,0.49875,0.5
C2666458,7205,0.81625,0.1325,0.0025
C2666504,7205,0.49875,0.49875,0.5
C2666510,7205,0.22875,0.0075,0.0075
C2666516,7205,0.7825,0.55875,0.00875
C2666522,7205,0.9625,0.01375,0.00625
C2666528,7205,0.0375,0.0275,0.00875
C2666538,7205,0.49875,0.49875,0.5
C2666545,7205,0.6625,0.62625,0.005
C2666551,7205,0.525,0.5275,0.00125
C2666557,7205,0.4475,0.47125,0.01
C2666603,7205,0.6,0.45375,0.0075
C2666609,7205,0.98375,0.0125,0.0025
C2666615,7205,0.66125,0.035,0.00625
C2667033,7205,0.7375,0.4475,0.44375
C2667038,7205,0.52,0.4875,0.06125
C2667044,7205,0.7425,0.4925,0.44125
C2667049,7205,0.5225,0.4925,0.06
C2667055,7205,0.6875,0.4075,0.44125
C2667100,7205,0.515,0.48,0.06125
C2667106,7205,0.645,0.3475,0.44875
C2667111,7205,0.5075,0.47,0.06
C2667117,7205,0.8125,0.39,0.45
C2667122,7205,0.53,0.4775,0.06125
C2667128,7205,0.8375,0.3825,0.40625
C2667133,7205,0.535,0.4825,0.06125
C2667139,7205,0.325,0.39,0.4675
C2667144,7205,0.465,0.4775,0.06125
C2667150,7205,0.2375,0.325,0.465
C2667155,7205,0.4525,0.4675,0.0625
C2667201,7205,0.2,0.36,0.47375
C2667206,7205,0.45,0.4725,0.06125
C2667212,7205,0.175,0.45,0.47
C2667217,7205,0.445,0.485,0.0625
C2667223,7205,0.2525,0.4625,0.47125
C2667228,7205,0.455,0.485,0.0625
C2667234,7205,0.325,0.46,0.4675
C2667239,7205,0.465,0.485,0.06
C2667246,7205,0.815,0.4475,0.44
C2667251,7205,0.5325,0.49,0.0625
C2667257,7205,0.755,0.455,0.44875
C2667302,7205,0.5225,0.4875,0.0625
C2667308,7205,0.7675,0.485,0.46375
C2667313,7205,0.5225,0.49,0.06125
C2667319,7205,0.9425,0.36,0.47125
C2667324,7205,0.545,0.4725,0.0625
C2667330,7205,0.9125,0.2825,0.4725
C2667335,7205,0.5425,0.4625,0.06125
C2667341,7205,0.895,0.305,0.46625
C2667346,7205,0.54,0.465,0.06125
C2667352,7205,0.2875,0.3875,0.47125
C2667357,7205,0.46,0.4775,0.06375
C2667403,7205,0.2575,0.435,0.475
C2667408,7205,0.4575,0.4825,0.06375
C2667414,7205,0.23,0.4675,0.4775
C2667419,7205,0.4525,0.4875,0.0625
C2667425,7205,0.1925,0.4875,0.475
C2667430,7205,0.4475,0.4875,0.06125
C2667436,7205,0.0975,0.345,0.47625
C2667441,7205,0.435,0.47,0.06375
C2667447,7205,0.0825,0.41,0.475
C2667452,7205,0.4325,0.48,0.0625
C2667459,7205,0.765,0.455,0.45375
C2667504,7205,0.525,0.4875,0.0625
C2667510,7205,0.9525,0.415,0.43
C2667515,7205,0.5525,0.485,0.06125
C2667526,7205,0.54,0.48,0.0625
C2667532,7205,0.7725,0.375,0.4475
C2667537,7205,0.525,0.4725,0.0625
C2667543,7205,0.9725,0.375,0.48
C2667548,7205,0.5475,0.4775,0.0625
C2667554,7205,0.8825,0.4875,0.44375
C2667559,7205,0.54,0.4925,0.06125
C2667605,7205,0.3775,0.41,0.47625
C2667610,7205,0.4725,0.4775,0.06375
C2667616,7205,0.195,0.33,0.48125
C2667621,7205,0.4475,0.4675,0.06375
C2667627,7205,0.225,0.3275,0.47
C2667632,7205,0.4525,0.4675,0.06375
C2667638,7205,0.2775,0.335,0.47875
C2667643,7205,0.46,0.4675,0.0625
C2667649,7205,0.1975,0.39,0.48125
C2667654,7205,0.4475,0.4775,0.06375
C2667700,7205,0.1975,0.39,0.465
C2667705,7205,0.445,0.4775,0.06125
C2668125,7205,0.575,0.3825,0.015
C2669543,7205,0.805,0.3075,0.53375
C2669548,7205,0.5275,0.4675,0.07125
C2669554,7205,0.8225,0.315,0.5075
C2669559,7205,0.5325,0.4625,0.07125
C2669605,7205,0.86,0.29,0.5375
C2669610,7205,0.535,0.465,0.07125
C2669616,7205,0.84,0.265,0.53125
C2669621,7205,0.5325,0.46,0.07125
C2669627,7205,0.8575,0.2975,0.535
C2669632,7205,0.535,0.465,0.0725
C2669638,7205,0.89,0.315,0.55125
C2669643,7205,0.535,0.4675,0.06875
C2669657,7205,0.1925,0.4225,0.54625
C2669702,7205,0.4475,0.48,0.07
C2669708,7205,0.245,0.275,0.54375
C2669713,7205,0.455,0.4625,0.0725
C2669719,7205,0.02,0.2775,0.53125
C2669724,7205,0.4225,0.46,0.0725
C2669730,7205,0.0825,0.305,0.54375
C2669735,7205,0.4325,0.465,0.07125
C2669741,7205,0.16,0.335,0.54875
C2669746,7205,0.445,0.47,0.0725
C2669752,7205,0.2625,0.34,0.545
C2669757,7205,0.4575,0.4675,0.07125
C2669803,7205,0.43,0.36625,0.00375
C2669809,7205,0.77,0.4425,0.4825
C2669814,7205,0.53,0.49,0.0725
C2669820,7205,0.8525,0.3875,0.485
C2669825,7205,0.54,0.4825,0.0725
C2669831,7205,0.9975,0.415,0.54
C2669836,7205,0.555,0.4825,0.0725
C2669842,7205,0.7625,0.45,0.5175
C2669847,7205,0.5275,0.4875,0.0725
C2669853,7205,0.885,0.44,0.54125
C2669858,7205,0.5375,0.485,0.0725
C2669904,7205,0.97,0.3425,0.54875
C2669909,7205,0.5475,0.4725,0.07125
C2669915,7205,0.1425,0.3775,0.55375
C2669920,7205,0.4425,0.475,0.0725
C2669926,7205,0.1875,0.3425,0.55125
C2669931,7205,0.4475,0.47,0.07375
C2669937,7205,0.1225,0.3175,0.55875
C2669942,7205,0.44,0.4675,0.0725
C2669948,7205,0.09,0.2725,0.5525
C2669953,7205,0.435,0.46,0.0725
C2669959,7205,0.075,0.2825,0.56
C2670004,7205,0.4325,0.4625,0.07375
C2670010,7205,0.0925,0.32,0.55375
C2670015,7205,0.435,0.4675,0.0725
C2670022,7205,0.71,0.4,0.505
C2670027,7205,0.515,0.4725,0.07375
C2670033,7205,0.7275,0.375,0.49125
C2670038,7205,0.5175,0.4675,0.0725
C2670044,7205,0.9325,0.2,0.56875
C2670049,7205,0.545,0.4525,0.075
C2670055,7205,0.98,0.325,0.55625
C2670100,7205,0.55,0.47,0.07375
C2670106,7205,0.755,0.44,0.49875
C2670111,7205,0.5275,0.49,0.0725
C2670117,7205,0.8675,0.3275,0.56125
C2670122,7205,0.5325,0.47,0.07375
C2670128,7205,0.225,0.1825,0.5625
C2670133,7205,0.4525,0.45,0.0725
C2670139,7205,0.085,0.3225,0.565
C2670144,7205,0.435,0.4675,0.075
C2670150,7205,0.2525,0.29,0.5625
C2670155,7205,0.455,0.465,0.075
C2670201,7205,0.215,0.31,0.5575
C2670206,7205,0.45,0.465,0.07375
C2670212,7205,0.145,0.3825,0.56875
C2670217,7205,0.4425,0.475,0.07375
C2670223,7205,0.0775,0.3875,0.56625
C2670228,7205,0.4325,0.475,0.07375
C2670235,7205,0.7775,0.41,0.54625
C2670240,7205,0.525,0.4825,0.07375
C2670246,7205,0.9025,0.32,0.54125
C2670251,7205,0.5425,0.47,0.075
C2670257,7205,0.865,0.2925,0.565
C2670302,7205,0.535,0.4675,0.0725
C2670308,7205,0.77,0.39,0.5125
C2670313,7205,0.525,0.47,0.075
C2670319,7205,0.7975,0.31,0.5575
C2670324,7205,0.5275,0.465,0.075
C2670330,7205,0.8975,0.32,0.57
C2670335,7205,0.535,0.47,0.075
C2670341,7205,0.615,0.5725,0.01625
C2670348,7205,0.225,0.24,0.56875
C2670353,7205,0.4525,0.455,0.075
C2670359,7205,0.285,0.2225,0.565
C2670404,7205,0.46,0.4525,0.075
C2670410,7205,0.315,0.2375,0.5475
C2670421,7205,0.195,0.36,0.57375
C2670426,7205,0.4475,0.4725,0.075
C2670432,7205,0.1875,0.355,0.5725
C2670437,7205,0.4475,0.475,0.07375
C2670443,7205,0.31,0.3575,0.5675
C2670448,7205,0.4625,0.4725,0.075
C2670454,7205,0.9675,0.355,0.57375
C2670459,7205,0.55,0.475,0.075
C2670505,7205,0.7925,0.4125,0.5675
C2670510,7205,0.525,0.4825,0.07625
C2670516,7205,0.9225,0.305,0.5775
C2670521,7205,0.5425,0.4675,0.07625
C2670527,7205,0.7675,0.3675,0.52625
C2670532,7205,0.5225,0.47,0.07625
C2670538,7205,0.9125,0.24,0.5775
C2670543,7205,0.54,0.4575,0.07625
C2670549,7205,0.7375,0.3175,0.5675
C2670554,7205,0.52,0.4675,0.07625
C2670601,7205,0.0925,0.285,0.57875
C2670606,7205,0.435,0.4625,0.0775
C2670612,7205,0.215,0.255,0.57375
C2670617,7205,0.45,0.46,0.0775
C2670623,7205,0.1125,0.33,0.5775
C2670628,7205,0.4375,0.4675,0.07625
C2670634,7205,0.0825,0.3675,0.585
C2670639,7205,0.435,0.4725,0.0775
C2670645,7205,0.0725,0.415,0.5825
C2670650,7205,0.4325,0.48,0.0775
C2670656,7205,0.115,0.4075,0.58625
C2670701,7205,0.4375,0.48,0.07625
C2670716,7205,0.5975,0.45,0.0125
C2670722,7205,0.4275,0.4525,0.0125
C2670728,7205,0.575,0.3,0.0125
C2670734,7205,0.3775,0.39,0.0125
C2670740,7205,0.5425,0.2175,0.0125
C2670746,7205,0.4825,0.02875,0.2525
C2670800,7205,0.67,0.68,0.015
C2671444,7205,0.415,0.495,0.08125
C2671521,7205,0.5725,0.5025,0.0825
C2671724,7205,0.42,0.475,0.0825
C2671801,7205,0.5675,0.4875,0.0825
C2671949,7205,0.43,0.4875,0.085
C2672026,7205,0.575,0.4925,0.08375
C2672041,7205,0.85125,0.38375,0.02375
C2672047,7205,0.52,0.535,0.01875
C2672053,7205,0.525,0.4575,0.0175
C2672059,7205,0.5425,0.405,0.01875
C2672105,7205,0.5725,0.365,0.01875
C2672111,7205,0.86,0.25875,0.07375
C2672143,7205,0.5225,0.455,0.08625
C2672154,7205,0.54,0.4525,0.08625
C2672205,7205,0.5275,0.4525,0.08625
C2672216,7205,0.5325,0.45,0.085
C2672227,7205,0.5325,0.445,0.0875
C2672238,7205,0.525,0.455,0.08625
C2672247,7205,0.49875,0.49875,0.5
C2672300,7205,0.4125,0.7425,0.005
C2672307,7205,0.775,0.5525,0.0175
C2672313,7205,0.81,0.55,0.0175
C2672319,7205,0.1825,0.01875,0.0125
C2672325,7205,0.5925,0.4825,0.00625
C2672331,7205,0.685,0.3825,0.0175
C2672337,7205,0.7425,0.3325,0.0175
C2672349,7205,0.4375,0.465,0.08625
C2672400,7205,0.47,0.465,0.08625
C2672411,7205,0.445,0.475,0.0875
C2672422,7205,0.46,0.455,0.0875
C2672433,7205,0.4475,0.45,0.0875
C2672444,7205,0.455,0.45,0.085
